Row,EFM_1_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_2_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_3_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_4_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_5_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_6_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_7_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_8_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_9_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_10_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_11_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_12_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_13_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_14_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_15_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_16_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_17_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_18_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_19_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_20_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_21_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_22_anchor_BIOMASS_Ec_iML1515_WT_75p37M
ECAP1pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCtex_f,0.0555122466257742,0.449809616270561,0.42744592336225,0.456337246761898,0.455241493427557,0.459910394978653,0.459826948590543,0.459976623191211,0.458187255732879,0,0.0016635,0,0,0.0016635,0.129196444029025,0.0750741722299015,0.462278004914722,351.179092245987,127.883099408187,0.117093453321167,0.125717761335272,0.201892305796639
UDCPDPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGGABADr_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECAP2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECA4OALpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE3Ri,0,0,0,0,0,0,0,0,0,0.0221716104104963,29.3791505397059,0.00672309290393604,0.00672312506868234,0,0,0,0,0.00465429909520315,22.6413635725365,499.986928611793,17.926083119045,0.567106809315272
FE3HOXR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERR1,0,0,0,0,0,0,0,0,0,0.000627763981912223,0,0,0,0,0,0,0,0.000131781195813903,0,0,0,0
NODOy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYRtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALM2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SULFACtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCTR3,0.0136002501426716,0.110201327989821,0.104722324055476,0.111800568029944,0.111532113403307,0.112675973233273,0.11265552924441,0.112692198846756,0.112253811886946,0.0458915176373679,0.00040755,0.013532517658966,0.013532582401489,0.00040755,0.0316525462963806,0.0183928337194448,0.113256026993084,0.00963361907694282,0.023740702872358,0.0286873681400912,0.0308002847202826,0.0494627046753352
HEPT4,0.0136002501426716,0.110201327989821,0.104722324055476,0.111800568029944,0.111532113403307,0.112675973233273,0.11265552924441,0.112692198846756,0.112253811886946,0.0458915176373679,0.00040755,0.013532517658966,0.013532582401489,0.00040755,0.0316525462963806,0.0183928337194448,0.113256026993084,0.00963361907694282,0.023740702872358,0.0286873681400912,0.0308002847202826,0.0494627046753352
DSERtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NODOx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274819199999416,2.13885688616122,1.24285856896019,4.27521701894172,0,0,0,1.15844363722019,1.86036447491378
NOtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOtpp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHFRBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNt8pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNDt2rpp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42A12BOOXpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYROXDApp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACALDt2rpp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEAMNtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACALDtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIPOt2pp,0,0,0,0,0,0,0,0,0,0,0,0,4.98070754563453e-06,1.5e-07,1.16498146103719e-05,6.76953762217326e-06,4.16842204612013e-05,0,0,0,0,0
AGM4PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNDR3b,0,0,0,0,0,0.342893818678854,0.342831603840951,0.342943196220559,0.341609103650558,0,0,0,0,0,0,0,0,0,0,0,0,0
RNDR4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACGAL1Ptex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCUR1Ptex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPGLCURtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPGALPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UACGAMPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UACGALPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44449997806726,0,0,0,0,0
UGLCURPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEROpp,0.00309847436080742,0.025106596255318,0,0,0,0,0,0,0,0,0,0,0,0.00343873000000225,0.264552242124263,0.153727455413453,0,0,0,0,0,0
ISETACabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISETACtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUR1PPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPGtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACGAL1PPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPGALtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACGAM1Ptex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UACGAMtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPACGALtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44449997806726,0,0,0,0,0
AM4PCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM3PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UM4PCP,0,0,0,0,0,0,0,0,0,0,0,0.0457841049541534,0.0457843239953211,0,0,0,0,0,0,0,0,0
CBLAT_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRIR4pp,0,0,0,0,0,0,0,0,0,0.00167403728509906,0,0,0,0,0,0,0,0,0,0,0,0
NTRIR3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INOSTt4pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHEMEtiex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGM3PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYANtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METSOX2abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747795,0.580778207770872,0.337481759078204,2.07808344265227,0,0,0.521662420941291,0.560084529692676,0.899449337465693
METSOX1tex_f,0,0,0,0,0,0,0,0,0,0,0,0.248302025341343,0.248303213272518,0,0,0,0,0,0,0,0,0
METSOX2tex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747795,0.580778207770872,0.337481759078204,2.07808344265227,0,0,0.521662420941291,0.560084529692676,0.899449337465693
3UMPtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSO3abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSO3tex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FECRMR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FECRMR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3PEPTabcpp,0.0946327796701957,0.766798983961561,0.354303463437354,0.378251044603332,0.377342791230891,0.381212773138753,0.381143605689252,0.381267668702856,0.3797844890696,0,0.00137885,0,0,0,0,0,0,0.213728416462826,0,0,0,0
4PEPTabcpp,0,0,0,0,0,0,0,0,0,0.155263204746129,0,0.0457841049541534,0.0457843239953211,0.0050355100000045,0.387357306612593,0.225087690065382,1.47475854096276,0.212964912852998,11.4810079867296,0.0970569931541278,0.104205551678473,0.167345479920466
3GMPtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687644463567753,0,0,0
FALDtpp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGM3Pt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO4tex_f,0,0,0.0530099753469384,0.0565929510111089,0.0564570604713586,0.0570360772372083,0.057025728580841,0.0570442905706924,0.0568223810385891,0,0,0,0,0,0,0,0,0,0,0.0145214183469533,0.0155909673360184,0.025037801434233
AGM4Pt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGMt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FECRMexs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METSOXR1,0,0,0,0,0,0,0,0,0,0,0,0.248302025341343,0.248303213272518,0,0,0,0,0,0,0,0,0
METSOXR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747795,0.580778207770872,0.337481759078204,2.07808344265227,0,0,0.521662420941291,0.560084529692676,0.899449337465693
DAPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMPTASECG,2.04616606007993,8.38979434197367,7.32383044270986,0,0,0,0,1.25375774263516,1.24888046585153,0.534804241057037,0,0,0,0,0,0,8.24670891286298,0,2.62744134398581,2.09592706107068,19.7998105613881,0
DOPAtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNexs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMexs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACZpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMDtex_f,0.0112526177109775,0.0911787211340145,0.0866454856373613,0.0925019053850989,0.0922797905523127,0.0932262008937792,0.0932092858820145,0.0932396256928623,0.0928769117121291,0.0379698681077671,0.0003372,0.0111965769957142,0.0111966305625864,0.0003372,0.0261887832441161,0.0152179205746455,0.0937061275967804,0.00797069403200864,0.0196426573636588,0.0237354448210987,0.0254836363824789,0.0409246080640978
GPDDA1pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA5pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHAtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PStex_f,0,4.13578783397647,4.25458370481452,0,3.82650521176678,3.8657493851923,3.86504798155623,3.86630606248188,4.21281628804326,0,0,43.0190689253866,43.0190084361879,0,0,0,0,0,0,0,0,0
FEOXAMR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTHRpp,0,0,0,0,0,0,0,0,0,1.38787074551798,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERR2,0.534464969396521,0.461274556294439,0.00143252841764024,0.00152935386275779,0.0015256815905372,0.00154132879591583,0.00154104913639452,0.0015415507510015,0.00153555392287995,0,0,0,0,0,0,0,0,0,0,0,0,0
FLVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCCtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERexs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649512543311967,0.000784846410899318,0.000842652863774139,0.00135323066404119
FE3HOXexs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FECRMR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDMO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LALGP,0,0,0,0,0,0,0,0,0,2.37905095616985,0,0,0,0,0,0,0,0.394100234813941,0,0,0,0
AGM4PApp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD2t3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNabcpp,0.000540606188961552,0.00438047236764838,0,0,0,0,0,0,0,0.00182417515820233,0,0,0,0,0,0,0,0,0.000943686385798553,0,0,0
SKMt2pp,0.525432507842983,4.25752170187247,1.74443417903084,2.49366976698368,2.4876819871535,2.51319535194151,2.51273935643233,2.51355725816887,4.34910186311788,0.00502211185529778,0.0157899,0.0040725390525633,0.0040725585364805,0.0157898999999775,1.2228655065646,0.710589338149364,4.37553704285168,0,0,0.636721608677257,0.683618195264443,1.09783416647392
FE2t2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYC2Ptex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSERtex_f,0,0,0,0,0,0,0,0,0,0,0,34.3877475878459,34.3877789554337,0,0,0,0,0,0,0,0,0
TARTRtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R5Ptex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRPtex_f,0,0,0,0,0,0,0,0,0,1.38787074551798,0,0,0,0,0,0,0,0,0,0,0,0
TYRPtex_f,0,0,0,1.83787185769062,1.83345877453678,1.85226250539148,1.85192642989157,1.8525292356856,0,0,0,0,0,0,0,0,0,0.158365540544326,0,0,0,0
R5PPpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSP_Lpp,0,0,0,0,0,0,0,0,0,0,0,34.3877475878459,34.3877789554337,0,0,0,0,0,0,0,0,0
TYRPpp,0,0,0,1.83787185769062,1.83345877453678,1.85226250539148,1.85192642989157,1.8525292356856,0,0,0,0,0,0,0,0,0,0.158365540544326,0,0,0,0
R1PK,0,0,0,0,0,0,0,0,0,0,0,26.6366996727068,26.6366939575867,0,0,0,0,1.24903753854786,0,0,0,0
PAPSR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRXR,0,0,0,0,0,0.342893818678854,0.342831603840951,0.342943196220559,0.341609103650558,0,0,0,0,0,0,0,0,0,0,0,0,0
RNDR1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R15BPK,0,0,0,0,0,0,0,0,0,0,0,26.6366996727068,26.6366939575867,0,0,0,0,1.24903753854786,0,0,0,0
Kabcpp,0.309830750704539,2.51052442576737,2.38570584638221,2.54695711906272,2.54084138607042,2.56689994720727,2.5664342075076,2.56726958702663,2.55728258241774,0,0,0,0,0.0092845,0.721084691666655,0.419011813687118,2.58011429914682,0,0,0,0,0
RNDR2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FACOAE181,0.0811343103223594,0.657422374534785,0.624736563553133,0.666962878300092,0.665361372389792,0.672185237939043,0.672063276289863,0.672282034243939,0.6696667717844,0.273772658156625,0,0.0807302421402133,0.0807306283713415,0.0024313,0.188827961747982,0.109725178805266,0.675645634715458,0.0574707841044561,0,0.171138751463633,0.183743668851486,0.295077104348283
FACOAE160,0.202396950411772,1.64000018253236,1.55846244050759,1.66379984089906,1.65980473807483,1.67682749418998,1.67652324971236,1.6770689614169,1.67054495025277,0.682950910618085,0.0060651,1.87645349774178,1.87658699279418,0,0,0,0,0.143366122104198,0.353305697438691,0.426921252622911,0.458365370769196,0.73609679824899
FACOAE140,0.0136002501426716,0.110201327989821,0.104722324055476,0.111800568029944,0.111532113403307,0.112675973233273,0.11265552924441,0.112692198846756,0.112253811886946,0,0,0,0,0,0,0,0,0,0,0.0286873681400912,0.0308002847202826,0.0494627046753352
LEUabcpp,0,0,0,0,0,0,0,0,0,0,0.0218889,0.726811252080334,0.726814729304264,0,0,0,0,0.517407249695237,1.27507758827814,1.54075556982369,1.65423715424805,2.65656777418218
L_LACt2rpp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALt2_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGNR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGNR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRtex_f,0,3.3327553131467,0,0,0,0,0,0,0,0,647.120755223529,37.0444462747428,37.0444030241524,0.0420121000000674,3.26202197306334,1.89551350794679,3.42513681633629,0.291343995114816,0.717976408079191,0.867575557691244,0.931475277298242,56.8411949210183
CPGNR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGNUtpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGNUtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALt2_3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALTabcpp,0.325268060767108,2.63561124782133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALTHXabcpp,0,0,0.834857861858367,0.891286399742089,0.889146249992534,0.898265226108892,0.89810224438571,0.898394578480524,0.894899709518875,0,0,0,0,0,0,0,0,0,0,0,0,0
MALTPTabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAMYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAMYLpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALTTRabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THMDtex_f,0,0,0,0,0,0,0,0,0,0.139656372837064,0,0,0,0,0,0,0,0,0.0722473481473244,0.0873009651226798,0.093730960923397,0.150524155253551
MALTTTRabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAN6Pt6_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FACOAL80t2pp,0,0,0,0,0,0,0,0,0,0,1.5e-07,0,0,0,0,0,0,0,0.465923308395772,0,0,0
PPGPPDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGNabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGNexs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGLYCptspp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELIBt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METabcpp,0,0,1.90431205911259,2.0330256402854,2.0281439554351,2.04894435389633,2.04857259233661,2.04923940685376,2.04126760540977,0.842042631128342,0.00747795,0,0,0,0,0,0,0.17518153026666,0,0,0,0
CITtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACGAtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDCAtexi,0,0.551006639949104,0.523611620277381,0.559002840149719,0.557660567016534,0.563379866166366,0.0427174674288033,0.0427313720507439,0.0425651415887111,0.275365996334932,0.0024453,0,0,0.0085104,0.660963881734063,0.384076486531622,2.36499593208671,0.057801714461657,0.142444217234148,0.143436840700456,0.154001423601413,0.247313523376676
TTDCAtexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286873681400912,0.0308002847202826,0.0494627046753352
HDCAtexi,0.283998451267802,1.75020151052218,1.55846244050759,0,0,0,1.73868350523643,1.73924945022972,1.73248354907028,0,0.0132138,0,0,0,0,0,0,0,0.769733528683019,0.758978154755327,0.814879327681135,1.30862866681831
GUACYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fe3hox_un_e_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGPTRCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMNtpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PDE2pp,0,0,0,0,0,0,0,0,0,2.51724680198429,0,0,0,0,0,0,0,0,0,0,0,0
23PDE4pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.196972058618,0,0,0,0
23PDE9pp,0,0,0,0,0,0,0,0,0,1.93855086019061,0,0,0,0,0,0,0,0,0,0,0,0
SERt4pp,0,0,0,0,0,0,0,0,0,0,0,34.3877475878459,34.3877789554337,0,0,0,0,0,0,0,1.15844353722019,1.86036447491378
SUCCt2_3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
MNLptspp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAt3_1p5pp,0,0,0,0,0,0,0,0,0,0,338.296619506618,17.1902412152654,17.1902568816803,0,0,98.2585596573623,0,0.14308601319471,0,0,0,0
ATPHs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPHs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN6PP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAt3_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH4tpp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METtex_f,0,0,1.90431205911259,2.0330256402854,2.0281439554351,2.04894435389633,2.04857259233661,2.04923940685376,2.04126760540977,0.842042631128342,0.00747795,0,0,0,0,0,0,0.17518153026666,0,0,0,0
F6PP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMNPtpp,0.0038025972365641,0.030812026314416,0.0292801099893641,0.0312591699840804,0.0311841107160006,0.0315039311739206,0.0314982150837943,0.0315084678164324,0.0313858958766207,0.0128311579800707,0.000113950000013574,0.00378365939697289,0.00378367749883068,0.000113950000013574,0.00884997583250424,0.00514259208031102,0.0316661128103593,0.00269353672878792,0.0066378434358723,0.00802091914994207,0.00861168554504133,0.0138296532884583
NO2t2rpp_f,0,0,0,0,0,0,0,0,0,0,117.746461833823,0,0,0,0,0,0,0,0,0,0,46.9243687035862
NO3t7pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9243687035862
ORNabcpp,0,0,0,0,0,0,0,0,0,0.187315763930221,0,0,0,0,0,0,0,0,0,0,0,0
PIuabcpp,0,0,0,0,0,0,0,0,0,2.80832285001602,0,0,0,0.0578634733331266,4.48023522032623,2.60339944407231,0,1.11021461749027,0,0,0,0
PNTOt4pp,0.000961077669245469,0.00778750643136372,0.00740032617543623,0.00790051860940355,0.00788154794752801,0.0079623801475111,0.00796093544899548,0.0079635267495661,0.00793254761954109,0.00324297805902137,2.87999999954991e-05,0.000956291273649661,0.000956295848768551,2.88000000000024e-05,0.00223676440519133,0.00129975122345728,0.00800337032855111,0.000680771020527457,0.00167766468586628,0.00202722660393726,0.00217653833871728,0.00349534019052788
FRULYSDG_f,0,0,0,0,0,0,0,0,0,0,0,0.553599674683705,0.55360232322558,0,0,0,0,0,0.971204746826407,0,0,0
GDPMNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FACOAL60t2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDONt2rpp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILEabcpp,0,0,0,0,0,0,0,0,0,1.58943084015885,0,0,0,0.0141153,1.09627085446522,0.637027029321748,3.92256851383996,0,0.822247928485328,0,0,0
INDOLEt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
